RBD,DV_RBD,NOMBRE_ESTABLECIMIENTO,DEPENDENCIA,AREA,COD_REGION,COD_PROV,COD_COM_EST,COMUNA,PRIMERA_PRIORIDAD,SEGUNDA_PRIORIDAD,TERCERA_PRIORIDAD,NO_VULNERABLES,SIN_INFORMACION,TOTAL_MATRICULA_2015,IVE_SINAE_2016
24814,2,COLEGIO ENSENADA,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,40,19,19,39,39,156,50.0
24828,2,LICEO POLITEC.PARTIC.EL SENOR DE RENCA,PARTICULAR SUBVENCIONADO,URBANO,13,131,13128,RENCA,281,33,48,96,0,458,79.0
24843,6,COLEGIO POLIV. SAN LUIS BELTRAN,PARTICULAR SUBVENCIONADO,URBANO,13,131,13124,PUDAHUEL,144,22,45,64,1,276,76.4
24864,9,COLEGIO SAN CRISTOBAL DE LAS CASAS,PARTICULAR SUBVENCIONADO,URBANO,13,131,13110,LA FLORIDA,109,23,61,133,14,340,56.8
24878,9,CENTRO EDUCACIONAL FERNANDO DE ARAGON,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,591,124,125,222,8,1070,78.5
24885,1,COLEGIO KING SCHOOL CORDILLERA,PARTICULAR SUBVENCIONADO,URBANO,13,131,13112,LA PINTANA,376,44,127,139,1,687,79.6
24889,4,LICEO MONSENOR ENRIQUE ALVEAR,MUNICIPAL - CORPORACIÓN,URBANO,13,131,13124,PUDAHUEL,167,60,15,64,0,306,79.1
24892,4,COLEGIO POLIVALENTE ARAUCARIA,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,115,26,29,29,0,199,85.4
24894,0,COLEGIO ARAUCARIA CORDILLERA,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,61,19,18,74,3,175,56.0
24898,3,COLEGIO SAN FRANCISCO MISIONERO,PARTICULAR SUBVENCIONADO,URBANO,13,131,13119,MAIPÚ,63,47,26,79,11,226,60.2
24913,0,COLEGIO NUESTRA SENORA DE LA MERCED,PARTICULAR SUBVENCIONADO,URBANO,13,135,13501,MELIPILLA,27,1,18,21,0,67,68.7
24935,1,COLEGIO POLIV. SIEMBRA,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,54,11,19,24,1,109,77.1
24945,9,COLEGIO DESIREE,PARTICULAR SUBVENCIONADO,URBANO,13,133,13301,COLINA,263,41,105,176,9,594,68.9
24946,7,COLEGIO JORGE HUNEEUS ZEGERS,PARTICULAR SUBVENCIONADO,URBANO,13,131,13112,LA PINTANA,535,73,136,197,1,942,79.0
24956,4,COLEGIO TECNICO PROFESIONAL NOCEDAL,PARTICULAR SUBVENCIONADO,URBANO,13,131,13112,LA PINTANA,86,16,35,51,1,189,72.5
24963,7,ESCUELA BAS. PART. DE SANTA MARIA,PARTICULAR SUBVENCIONADO,RURAL,13,136,13602,EL MONTE,89,8,20,22,1,140,83.6
24966,1,COLEGIO SAN FELIPE,PARTICULAR SUBVENCIONADO,URBANO,13,131,13124,PUDAHUEL,50,20,12,49,4,135,60.7
24978,5,COLEGIO PART.POLITECNICO EYZAGUIRRE,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,636,114,175,211,3,1139,81.2
24995,5,COLEGIO SAN FERNANDO DE PUENTE ALTO,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,42,10,12,25,3,92,69.6
25012,0,COLEGIO PART.SAN SEBASTIAN DE MELIPILLA,PARTICULAR SUBVENCIONADO,URBANO,13,135,13501,MELIPILLA,165,14,99,212,3,493,56.4
25025,2,ESCUELA BASICA PART.MADRE DE JESUS,PARTICULAR SUBVENCIONADO,URBANO,13,131,13119,MAIPÚ,58,19,43,107,10,237,50.6
25026,0,COLEGIO POLIV. FRANCISCO DE VILLAGRA,PARTICULAR SUBVENCIONADO,URBANO,13,136,13605,PEÑAFLOR,124,42,44,67,0,277,75.8
25027,9,COLEGIO POLIV. NUEVA NAZARET,PARTICULAR SUBVENCIONADO,URBANO,13,131,13112,LA PINTANA,111,18,47,93,3,272,64.7
25028,7,CENTRO EDUC. DIEGO DE ALMAGRO,PARTICULAR SUBVENCIONADO,URBANO,13,131,13122,PEÑALOLÉN,178,11,46,51,4,290,81.0
25029,5,COMPLEJO EDUCACIONAL LOS ANDES,PARTICULAR SUBVENCIONADO,URBANO,13,131,13109,LA CISTERNA,238,37,53,79,1,408,80.4
25032,5,COLEGIO POLIVALENTE SEMBRADOR,PARTICULAR SUBVENCIONADO,URBANO,13,133,13301,COLINA,371,49,52,67,0,539,87.6
25038,4,COLEGIO JOSE M.BALMACEDA DE MELIPILLA,PARTICULAR SUBVENCIONADO,URBANO,13,135,13501,MELIPILLA,57,12,22,33,0,124,73.4
25048,1,COLEGIO CASTELGANDOLFO,PARTICULAR SUBVENCIONADO,URBANO,13,136,13604,PADRE HURTADO,29,3,28,148,33,241,24.9
25050,3,COLEGIO PARTICULAR SAN MATEO,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,193,62,65,93,1,414,77.3
25059,7,CENTRO EDUCACIONAL LARUN RAYUN,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,103,30,34,96,4,267,62.5
25061,9,COLEGIO POLIVALENTE RAULÍ ,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,110,21,30,23,0,184,87.5
25068,6,COLEGIO POLIVALENTE EDUCADORA ELENA ROJAS,PARTICULAR SUBVENCIONADO,URBANO,13,131,13110,LA FLORIDA,134,47,64,104,6,355,69.0
25070,8,COLEGIO NAVARRA,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,35,14,24,61,3,137,53.3
25071,6,COLEGIO JOSE ABELARDO NUNEZ MURUA,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,112,38,43,123,6,322,59.9
25082,1,COLEGIO TECNICO PROFESIONAL APRENDER,PARTICULAR SUBVENCIONADO,URBANO,13,131,13112,LA PINTANA,126,6,40,48,0,220,78.2
25084,8,ESCUELA RUDOLF DECK WERTH,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,77,22,20,63,5,187,63.6
25085,6,CENTRO EDUCACIONAL RENCA,PARTICULAR SUBVENCIONADO,URBANO,13,131,13128,RENCA,67,8,6,8,0,89,91.0
25091,0,ESC. BASICA BOSTON COLLEGE MAIPU,PARTICULAR SUBVENCIONADO,URBANO,13,131,13119,MAIPÚ,129,72,77,301,17,596,46.6
25094,5,COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,68,20,19,36,3,146,73.3
25095,3,COLEGIO PARTICULAR LOGRONO,PARTICULAR SUBVENCIONADO,URBANO,13,135,13501,MELIPILLA,42,17,12,17,0,88,80.7
25101,1,COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA,PARTICULAR SUBVENCIONADO,URBANO,13,131,13113,LA REINA,105,23,63,207,12,410,46.6
25114,3,ESC. BASICA PART.IBEROAMERICANO,PARTICULAR SUBVENCIONADO,URBANO,13,131,13112,LA PINTANA,124,17,46,55,0,242,77.3
25121,6,COLEGIO SAN ANTONIO DE COLINA,PARTICULAR SUBVENCIONADO,URBANO,13,133,13301,COLINA,154,15,26,52,0,247,78.9
25132,1,ESCUELA PART. MASTER SCHOOL DE LAMPA,PARTICULAR SUBVENCIONADO,URBANO,13,133,13302,LAMPA,84,13,43,55,1,196,71.4
25136,4,COMPLEJO EDUCACIONAL SAN ALFONSO,PARTICULAR SUBVENCIONADO,URBANO,13,132,13201,PUENTE ALTO,138,34,29,24,1,226,88.9
25138,0,COLEGIO ALBERT EINSTEIN,PARTICULAR SUBVENCIONADO,URBANO,13,131,13127,RECOLETA,27,4,8,59,10,108,36.1
